shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S212115,3.37957861,-76.52544361,34,12916
S212115,3.37660833,-76.52546889,35,13275
S212115,3.37329167,-76.52554861,36,13624
S212115,3.36709,-76.52905,37,14758
S21212,3.4889,-76.50791,0,0
S21212,3.48924167,-76.50617667,1,247
S21212,3.48846,-76.50377833,2,522
S21212,3.48723333,-76.50119,3,837
S21212,3.48527861,-76.50133861,4,1086
S21212,3.48196389,-76.49778833,5,1632
S21212,3.48934556,-76.49326722,6,2598
S21212,3.49082333,-76.49137778,7,2938
S21212,3.48916528,-76.48772306,8,3513
S21212,3.48693194,-76.48695139,9,3775
S21212,3.48362222,-76.48609917,10,4084
S21212,3.48121556,-76.48548083,11,4318
S21212,3.47946,-76.48484,12,4559
S21212,3.47671833,-76.48401,13,4872
S21212,3.47345333,-76.48295167,14,5245
S21212,3.47154833,-76.48195667,15,5483
S21212,3.46884833,-76.48056667,16,5820
S21212,3.46509639,-76.47997972,17,6171
S21212,3.46337722,-76.48036722,18,6437
S21212,3.46074667,-76.48093167,19,6723
S21212,3.45705,-76.48186833,20,7133
S21212,3.45410333,-76.48254667,21,7469
S21212,3.4515,-76.4831,22,7751
S21212,3.44727361,-76.48413306,23,8207
S21212,3.44387611,-76.48310333,24,9022
S21212,3.44367889,-76.48438194,25,9638
S21212,3.44085833,-76.484395,26,9932
S21212,3.43787139,-76.48430444,27,10258
S21212,3.43334167,-76.48423361,28,10762
S21212,3.43151528,-76.48414444,29,10965
S21212,3.42972667,-76.484055,30,11164
S21212,3.42679972,-76.48467611,31,11495
S21212,3.42337333,-76.48610861,32,11828
S21212,3.420075,-76.48648528,33,12197
S21212,3.41847861,-76.48684028,34,12404
S21212,3.41533861,-76.48863167,35,13810
S21212,3.41212917,-76.49201083,36,14324
S21212,3.41045222,-76.49368944,37,14602
S21212,3.40920667,-76.49489861,38,14825
S21212,3.40746972,-76.49780472,39,15179
S21212,3.40608639,-76.49940667,40,15418
S21212,3.40530306,-76.50051861,41,15570
S21212,3.40330306,-76.50304778,42,15926
S21212,3.401205,-76.50528833,43,16280
S21212,3.39969444,-76.50682639,44,16518
S21212,3.39931778,-76.50831667,45,16739
S21212,3.40216722,-76.51101556,46,17176
S21212,3.40448444,-76.51324944,47,17533
S21212,3.40626,-76.51490778,48,17802
S21212,3.4079375,-76.51651611,49,18060
S21212,3.40910667,-76.51753333,50,18264
S21212,3.408865,-76.51947,51,18535
S21212,3.40756667,-76.520725,52,18735
S21212,3.40074861,-76.52367556,53,19589
S21212,3.39563833,-76.524385,54,20147
S21212,3.39277972,-76.52437472,55,20504
S21212,3.39062667,-76.52451667,56,20743
S21212,3.38460778,-76.52518861,57,21444
S21212,3.37957861,-76.52544361,58,21938
S21212,3.37660833,-76.52546889,59,22297
S21212,3.37329167,-76.52554861,60,22646
S21212,3.36709,-76.52905,61,23780
S212130,3.41832444,-76.48674361,0,0
S212130,3.42035861,-76.48615889,1,313
S212130,3.42468333,-76.48498667,2,819
S212130,3.42616611,-76.48442778,3,995
S212130,3.428345,-76.48357167,4,1255
S212130,3.43015667,-76.483525,5,1452
S212130,3.43255194,-76.48367,6,1718
S212130,3.43434194,-76.48370806,7,1917
S212130,3.43616444,-76.48373528,8,2113
S212130,3.43907028,-76.48377111,9,2432
S212130,3.44393694,-76.48358722,10,3257
S212130,3.4481925,-76.48325167,11,3758
S212130,3.45140333,-76.48273139,12,4092
S212130,3.45412167,-76.48216167,13,4383
S212130,3.45633,-76.48163667,14,4628
S212130,3.458325,-76.48120833,15,4848
S212130,3.460535,-76.48060667,16,5099
S212130,3.46311861,-76.48004528,17,5464
S212130,3.46561667,-76.47948333,18,5664
S212130,3.46896917,-76.48021444,19,6043
S212130,3.47123694,-76.48120722,20,6318
S212130,3.47443167,-76.48277,21,6677
S212130,3.47656167,-76.483425,22,6917
S212130,3.478395,-76.484055,23,7128
S212130,3.48137667,-76.48498833,24,7470
S212130,3.48392333,-76.48584667,25,7759
S212130,3.48723833,-76.486865,26,8136
S212130,3.48950667,-76.48757833,27,8393
S212130,3.49163417,-76.48813806,28,8689
S212130,3.49210944,-76.48683444,29,9175
S212130,3.49177194,-76.48917778,30,9440
S212130,3.49102306,-76.49154667,31,9685
S212130,3.48924611,-76.49364167,32,10027
S212130,3.48178639,-76.49809556,33,10994
S212130,3.48431472,-76.50153583,34,11630
S212130,3.48623056,-76.50090667,35,11859
S212130,3.48777833,-76.50024833,36,12379
S212130,3.48986333,-76.506795,37,13142
S212130,3.49023333,-76.508785,38,13364
S212130,3.491045,-76.511445,39,13676
S212130,3.49204333,-76.51450833,40,14029
S212130,3.49261333,-76.51641833,41,14248
S212130,3.493565,-76.51945667,42,14600
S212130,3.494145,-76.52129,43,14809
S212130,3.49241333,-76.52346667,44,15380
S212130,3.49403333,-76.52154,45,15730
S212130,3.49338333,-76.51948833,46,15967
S212130,3.49250333,-76.51663667,47,16279
S212130,3.491935,-76.514835,48,16495
S212130,3.49075333,-76.51156333,49,16869
S212130,3.48930667,-76.50904167,50,17190
S212127,3.48934556,-76.49326722,0,0
S212127,3.49082333,-76.49137778,1,340
S212127,3.48916528,-76.48772306,2,915
S212127,3.48693194,-76.48695139,3,1177
S212127,3.48362222,-76.48609917,4,1486
S212127,3.48121556,-76.48548083,5,1720
S212127,3.47946,-76.48484,6,1961
S212127,3.47671833,-76.48401,7,2274
S212127,3.47345333,-76.48295167,8,2647
S212127,3.47154833,-76.48195667,9,2885
S212127,3.46884833,-76.48056667,10,3222
S212127,3.46509639,-76.47997972,11,3573
S212127,3.46337722,-76.48036722,12,3839
S212127,3.46074667,-76.48093167,13,4125
S212127,3.45705,-76.48186833,14,4535
S212127,3.45410333,-76.48254667,15,4871
S212127,3.4515,-76.4831,16,5153
S212127,3.44727361,-76.48413306,17,5609
S212127,3.44387611,-76.48310333,18,6424
S212127,3.44367889,-76.48438194,19,7040
S212127,3.44085833,-76.484395,20,7334
S212127,3.43787139,-76.48430444,21,7660
S212127,3.43334167,-76.48423361,22,8164
S212127,3.43151528,-76.48414444,23,8367
S212127,3.42972667,-76.484055,24,8566
S212127,3.42679972,-76.48467611,25,8897
S212127,3.42337333,-76.48610861,26,9230
S212127,3.420075,-76.48648528,27,9599
S212127,3.41847861,-76.48684028,28,9806
S212127,3.41533861,-76.48863167,29,11212
S212127,3.41212917,-76.49201083,30,11726
S212127,3.41045222,-76.49368944,31,12004
S212127,3.40920667,-76.49489861,32,12227
S212127,3.40746972,-76.49780472,33,12581
S212127,3.40608639,-76.49940667,34,12820
S212127,3.40530306,-76.50051861,35,12972
S212127,3.40330306,-76.50304778,36,13328
S212127,3.401205,-76.50528833,37,13682
S212127,3.39969444,-76.50682639,38,13920
S212127,3.39931778,-76.50831667,39,14141
S212127,3.40216722,-76.51101556,40,14578
S212127,3.40448444,-76.51324944,41,14935
S212127,3.40626,-76.51490778,42,15204
S212127,3.4079375,-76.51651611,43,15462
S212127,3.40910667,-76.51753333,44,15666
S212127,3.408865,-76.51947,45,15937
S212127,3.40756667,-76.520725,46,16137
S212127,3.40074861,-76.52367556,47,16991
S212127,3.39563833,-76.524385,48,17549
S212127,3.39277972,-76.52437472,49,17906
S212127,3.39062667,-76.52451667,50,18145
S212127,3.38460778,-76.52518861,51,18846
S212127,3.37957861,-76.52544361,52,19340
S212127,3.37660833,-76.52546889,53,19699
S212127,3.37329167,-76.52554861,54,20048
S212127,3.36709,-76.52905,55,21182
S21412,3.36709,-76.52905,0,0
S21412,3.37011111,-76.5294375,1,384
S21412,3.37089861,-76.52770583,2,645
S21412,3.37046528,-76.525595,3,911
S21412,3.37007139,-76.52471278,4,1570
S21412,3.37451639,-76.52456611,5,2093
S21412,3.37872,-76.52446,6,2560
S21412,3.38241667,-76.524365,7,2978
S21412,3.38446944,-76.52450806,8,3250
S21412,3.390685,-76.52398667,9,3889
S21412,3.39286694,-76.52368,10,4133
S21412,3.39635167,-76.52317333,11,4524
S21412,3.39833333,-76.52298667,12,4738
S21412,3.40130917,-76.522855,13,5054
S21412,3.40669167,-76.52101833,14,5664
S21412,3.40837778,-76.51928528,15,5926
S21412,3.40879278,-76.51761194,16,6138
S21412,3.40714722,-76.51600667,17,6393
S21412,3.40555944,-76.5144675,18,6638
S21412,3.40431417,-76.51333361,19,6911
S21412,3.40253667,-76.51166472,20,7132
S21412,3.40022722,-76.50942833,21,7404
S21412,3.39912889,-76.5070125,22,7768
S21412,3.40091472,-76.50502417,23,8064
S21412,3.40271278,-76.50316056,24,8351
S21412,3.40425806,-76.50146889,25,8605
S21412,3.40648611,-76.49848028,26,8929
S21412,3.40803639,-76.49659583,27,9242
S21412,3.4088125,-76.49489806,28,9451
S21412,3.41023139,-76.49340972,29,9679
S21412,3.41191278,-76.49157861,30,9942
S21412,3.41515861,-76.48833472,31,10473
S21412,3.41869944,-76.48616278,32,10935
S21412,3.42035861,-76.48615889,33,11119
S21412,3.42468333,-76.48498667,34,11625
S21412,3.42616611,-76.48442778,35,11801
S21412,3.428345,-76.48357167,36,12061
S21412,3.43015667,-76.483525,37,12258
S21412,3.43255194,-76.48367,38,12524
S21412,3.43434194,-76.48370806,39,12723
S21412,3.43616444,-76.48373528,40,12919
S21412,3.43907028,-76.48377111,41,13238
S21412,3.44387611,-76.48310333,42,14008
S21413,3.44387611,-76.48310333,0,0
S21413,3.44367889,-76.48438194,1,616
S21413,3.44085833,-76.484395,2,910
S21413,3.43787139,-76.48430444,3,1236
S21413,3.43334167,-76.48423361,4,1740
S21413,3.43151528,-76.48414444,5,1943
S21413,3.42972667,-76.484055,6,2142
S21413,3.42679972,-76.48467611,7,2473
S21413,3.42337333,-76.48610861,8,2806
S21413,3.420075,-76.48648528,9,3175
S21413,3.41533861,-76.48863167,10,3792
S21413,3.41212917,-76.49201083,11,4306
S21413,3.41045222,-76.49368944,12,4584
S21413,3.40920667,-76.49489861,13,4807
S21413,3.40746972,-76.49780472,14,5161
S21413,3.40608639,-76.49940667,15,5400
S21413,3.40530306,-76.50051861,16,5552
S21413,3.40330306,-76.50304778,17,5908
S21413,3.401205,-76.50528833,18,6262
S21413,3.39969444,-76.50682639,19,6500
S21413,3.39931778,-76.50831667,20,6721
S21413,3.40216722,-76.51101556,21,7158
S21413,3.40448444,-76.51324944,22,7515
S21413,3.40626,-76.51490778,23,7784
S21413,3.4079375,-76.51651611,24,8042
S21413,3.40910667,-76.51753333,25,8246
S21413,3.408865,-76.51947,26,8517
S21413,3.40756667,-76.520725,27,8717
S21413,3.40091028,-76.52347639,28,9571
S21413,3.39563833,-76.524385,29,10155
S21413,3.39277972,-76.52437472,30,10512
S21413,3.39062667,-76.52451667,31,10751
S21413,3.38460778,-76.52518861,32,11452
S21413,3.37957861,-76.52544361,33,11946
S21413,3.37660833,-76.52546889,34,12305
S21413,3.37329167,-76.52554861,35,12654
S21413,3.37046528,-76.525595,36,13017
S21413,3.36709,-76.52905,37,13770
S22112,3.46129333,-76.52690333,0,0
S22112,3.46499667,-76.52384,1,545
S22112,3.463755,-76.52240667,2,783
S22112,3.46240833,-76.52438667,3,1174
S22112,3.45769,-76.525755,4,1871
S22112,3.45535972,-76.52471222,5,2154
S22112,3.45279944,-76.52359194,6,2464
S22112,3.44975806,-76.522875,7,2816
S22112,3.44733,-76.52217722,8,3097
S22112,3.44414,-76.52053333,9,3587
S22112,3.44290056,-76.51640056,10,4213
S22112,3.44098833,-76.51501222,11,4487
S22112,3.43951139,-76.51436167,12,4666
S22112,3.43788972,-76.51483083,13,4885
S22112,3.43585667,-76.51619667,14,5781
S22112,3.43463611,-76.51474528,15,6034
S22112,3.43242167,-76.51637333,16,6340
S22112,3.42948722,-76.51677306,17,6670
S22112,3.42578722,-76.51703056,18,7082
S22112,3.42281333,-76.51722833,19,7411
S22112,3.42115889,-76.51734333,20,7596
S22112,3.41960972,-76.517465,21,7768
S22112,3.41675722,-76.51761417,22,8085
S22112,3.41527639,-76.51776139,23,8250
S22112,3.41272833,-76.51800167,24,8534
S22112,3.41018889,-76.51829278,25,8818
S22112,3.408865,-76.51947,26,9022
S22112,3.40756667,-76.520725,27,9222
S22112,3.40091028,-76.52347639,28,10076
S22112,3.39563833,-76.524385,29,10660
S22112,3.39277972,-76.52437472,30,11017
S22112,3.39062667,-76.52451667,31,11256
S22112,3.38460778,-76.52518861,32,11957
S22112,3.37957861,-76.52544361,33,12451
S22112,3.37660833,-76.52546889,34,12810
S22112,3.37329167,-76.52554861,35,13159
S22112,3.37046528,-76.525595,36,13522
S22112,3.36682167,-76.52896,37,14535
S221113,3.43463611,-76.51474528,0,0
S221113,3.43242167,-76.51637333,1,306
S221113,3.42948722,-76.51677306,2,636
S221113,3.42578722,-76.51703056,3,1048
S221113,3.42281333,-76.51722833,4,1377
S221113,3.42115889,-76.51734333,5,1562
S221113,3.41960972,-76.517465,6,1734
S221113,3.41675722,-76.51761417,7,2051
S221113,3.41527639,-76.51776139,8,2216
S221113,3.41272833,-76.51800167,9,2500
S221113,3.41018889,-76.51829278,10,2784
S221113,3.408865,-76.51947,11,2988
S221113,3.40756667,-76.520725,12,3188
S221113,3.40091028,-76.52347639,13,4042
S221113,3.39563833,-76.524385,14,4626
S221113,3.39277972,-76.52437472,15,4983
S221113,3.39062667,-76.52451667,16,5222
S221113,3.38460778,-76.52518861,17,5923
S221113,3.37957861,-76.52544361,18,6417
S221113,3.37660833,-76.52546889,19,6776
S221113,3.37329167,-76.52554861,20,7125
S221113,3.37046528,-76.525595,21,7488
S221113,3.36682167,-76.52896,22,8501
S221111,3.40669167,-76.52101833,0,0
S221111,3.41079,-76.51801667,1,584
S221111,3.413605,-76.51770833,2,892
S221111,3.41481111,-76.51765361,3,1030
S221111,3.41784444,-76.51738389,4,1368
S221111,3.4197675,-76.5172825,5,1582
S221111,3.42104111,-76.51718,6,1784
S221111,3.42261028,-76.51706472,7,1960
S221111,3.42597778,-76.516835,8,2335
S221111,3.42942111,-76.51661167,9,2718
S221111,3.43150889,-76.51638639,10,2951
S221111,3.43422222,-76.51480333,11,3308
S221111,3.43804167,-76.51861611,12,3987
S221111,3.43977972,-76.52284722,13,4499
S221111,3.44963667,-76.52809167,14,5866
S221111,3.46129333,-76.52690333,15,7346
S22113,3.36682167,-76.52896,0,0
S22113,3.36731444,-76.52330722,1,1177
S22113,3.36846833,-76.5203275,2,1673
S22113,3.36910722,-76.52059639,3,1791
S22113,3.37181306,-76.52029639,4,2104
S22113,3.374195,-76.52025722,5,2367
S22113,3.37677083,-76.52017528,6,2654
S22113,3.38020361,-76.52028861,7,3045
S22113,3.38245417,-76.52026611,8,3295
S22113,3.38386833,-76.52188333,9,3614
S22113,3.38446944,-76.52450806,10,3988
S22113,3.390685,-76.52398667,11,4627
S22113,3.39286694,-76.52368,12,4871
S22113,3.39635167,-76.52317333,13,5262
S22113,3.39833333,-76.52298667,14,5476
S22113,3.40130917,-76.522855,15,5792
S22113,3.40669167,-76.52101833,16,6402
S22113,3.41079,-76.51801667,17,6986
S22113,3.413605,-76.51770833,18,7294
S22113,3.41481111,-76.51765361,19,7432
S22113,3.41784444,-76.51738389,20,7770
S22113,3.4197675,-76.5172825,21,7984
S22113,3.42104111,-76.51718,22,8186
S22113,3.42261028,-76.51706472,23,8362
S22113,3.42597778,-76.516835,24,8737
S22113,3.42942111,-76.51661167,25,9120
S22113,3.43150889,-76.51638639,26,9353
S22113,3.43422222,-76.51480333,27,9710
S22113,3.43804167,-76.51861611,28,10389
S22113,3.43977972,-76.52284722,29,10901
S22113,3.44963667,-76.52809167,30,12268
S22113,3.46129333,-76.52690333,31,13748
S22124,3.48910667,-76.50828,0,0
S22124,3.48846,-76.50377833,1,579
S22124,3.48723333,-76.50119,2,894
S22124,3.48626,-76.49718667,3,1347
S22124,3.48577889,-76.49535,4,1530
S22124,3.48390667,-76.49101333,5,2089
S22124,3.481135,-76.48979,6,2417
S22124,3.47911972,-76.48915167,7,2652
S22124,3.47690778,-76.48846278,8,2909
S22124,3.47313333,-76.487295,9,3344
S22124,3.46979111,-76.48628,10,3732
S22124,3.46683833,-76.48526833,11,4078
S22124,3.4634,-76.484195,12,4467
S22124,3.46060833,-76.48346,13,4785
S22124,3.45766667,-76.48417167,14,5119
S22124,3.45514222,-76.48530556,15,5406
S22124,3.44981694,-76.48793444,16,6066
S22124,3.44680333,-76.490065,17,6477
S22124,3.43948306,-76.49343972,18,7375
S22124,3.43654083,-76.49505167,19,7828
S22124,3.43393361,-76.49641833,20,8074
S22124,3.4312825,-76.49777417,21,8404
S22124,3.42675611,-76.50070083,22,9012
S22124,3.42432417,-76.50324083,23,9402
S22124,3.42247611,-76.50524528,24,9700
S22124,3.42047444,-76.50727944,25,10017
S22124,3.41750639,-76.51040528,26,10495
S22124,3.41617222,-76.51178444,27,10708
S22124,3.41320556,-76.51488222,28,11184
S22124,3.41120417,-76.51695889,29,11504
S22124,3.408865,-76.51947,30,11885
S22124,3.40756667,-76.520725,31,12085
S22124,3.40091028,-76.52347639,32,12939
S22124,3.39563833,-76.524385,33,13523
S22124,3.39277972,-76.52437472,34,13880
S22124,3.38460778,-76.52518861,35,14837
S22124,3.37957861,-76.52544361,36,15331
S22124,3.37660833,-76.52546889,37,15690
S22124,3.37329167,-76.52554861,38,16039
S22124,3.37046528,-76.525595,39,16402
S22124,3.36709,-76.52905,40,17155
S221219,3.43948306,-76.49343972,0,0
S221219,3.43654083,-76.49505167,1,453
S221219,3.43393361,-76.49641833,2,699
S221219,3.4312825,-76.49777417,3,1029
S221219,3.42675611,-76.50070083,4,1637
S221219,3.42432417,-76.50324083,5,2027
S221219,3.42247611,-76.50524528,6,2325
S221219,3.42047444,-76.50727944,7,2642
S221219,3.41750639,-76.51040528,8,3120
S221219,3.41617222,-76.51178444,9,3333
S221219,3.41320556,-76.51488222,10,3809
S221219,3.41120417,-76.51695889,11,4129
S221219,3.408865,-76.51947,12,4510
S221219,3.40756667,-76.520725,13,4710
S221219,3.40091028,-76.52347639,14,5564
S221219,3.39563833,-76.524385,15,6148
S221219,3.39277972,-76.52437472,16,6505
S221219,3.38460778,-76.52518861,17,7462
S221219,3.37957861,-76.52544361,18,7956
S221219,3.37660833,-76.52546889,19,8315
S221219,3.37329167,-76.52554861,20,8664
S221219,3.37046528,-76.525595,21,9027
S221219,3.36709,-76.52905,22,9780
S22122,3.36709,-76.52905,0,0
S22122,3.37089861,-76.52770583,1,633
S22122,3.37007139,-76.52471278,2,1598
S22122,3.37451639,-76.52456611,3,2121
S22122,3.37872,-76.52446,4,2588
S22122,3.38241667,-76.524365,5,3006
S22122,3.38446944,-76.52450806,6,3278
S22122,3.39286694,-76.52368,7,4221
S22122,3.39635167,-76.52317333,8,4612
S22122,3.39833333,-76.52298667,9,4826
S22122,3.40130917,-76.522855,10,5142
S22122,3.40669167,-76.52101833,11,5752
S22122,3.40837778,-76.51928528,12,6014
S22122,3.41002472,-76.51748278,13,6285
S22122,3.41204778,-76.51537583,14,6609
S22122,3.4136675,-76.51367778,15,6869
S22122,3.4155525,-76.5117175,16,7171
S22122,3.41783667,-76.50934667,17,7536
S22122,3.41976167,-76.50741361,18,7839
S22122,3.42236333,-76.50471083,19,8216
S22122,3.42652972,-76.50025222,20,8924
S22122,3.43062,-76.49724694,21,9493
S22122,3.43409667,-76.49550667,22,9925
S22122,3.43644167,-76.494235,23,10223
S22122,3.43871444,-76.49304306,24,10569
S22122,3.44132667,-76.49174083,25,10901
S22122,3.4457525,-76.48936889,26,11459
S22122,3.44737028,-76.48864917,27,11736
S22122,3.44981556,-76.48764694,28,12029
S22122,3.45483722,-76.48501694,29,12659
S22122,3.45752444,-76.48333028,30,13011
S22122,3.46048361,-76.48267917,31,13431
S22122,3.46375333,-76.48342667,32,13774
S22122,3.46723167,-76.48452167,33,14169
S22122,3.46931833,-76.485185,34,14409
S22122,3.47335667,-76.48645167,35,14867
S22122,3.47767833,-76.487825,36,15371
S22122,3.48113667,-76.48889833,37,15772
S22122,3.48438167,-76.49050167,38,16159
S22122,3.48625,-76.49496,39,16680
S22122,3.48694833,-76.49735333,40,16962
S22122,3.48777833,-76.50024833,41,17283
S22122,3.48986333,-76.506795,42,18046
S22122,3.48910306,-76.5089375,43,18797
S22129,3.46979111,-76.48628,0,0
S22129,3.46683833,-76.48526833,1,346
S22129,3.4634,-76.484195,2,735
S22129,3.46060833,-76.48346,3,1053
S22129,3.45766667,-76.48417167,4,1387
S22129,3.45514222,-76.48530556,5,1674
S22129,3.44981694,-76.48793444,6,2334
S22129,3.44680333,-76.490065,7,2745
S22129,3.43948306,-76.49343972,8,3643
S22129,3.43654083,-76.49505167,9,4096
S22129,3.43393361,-76.49641833,10,4342
S22129,3.4312825,-76.49777417,11,4672
S22129,3.42675611,-76.50070083,12,5280
S22129,3.42432417,-76.50324083,13,5670
S22129,3.42247611,-76.50524528,14,5968
S22129,3.42047444,-76.50727944,15,6285
S22129,3.41750639,-76.51040528,16,6763
S22129,3.41617222,-76.51178444,17,6976
S22129,3.41320556,-76.51488222,18,7452
S22129,3.41120417,-76.51695889,19,7772
S22129,3.408865,-76.51947,20,8153
S22129,3.40756667,-76.520725,21,8353
S22129,3.40091028,-76.52347639,22,9207
S22129,3.39563833,-76.524385,23,9791
S22129,3.39277972,-76.52437472,24,10148
S22129,3.38460778,-76.52518861,25,11105
S22129,3.37957861,-76.52544361,26,11599
S22129,3.37660833,-76.52546889,27,11958
S22129,3.37329167,-76.52554861,28,12307
S22129,3.37046528,-76.525595,29,12670
S22129,3.36709,-76.52905,30,13423
S221211,3.40669167,-76.52101833,0,0
S221211,3.40837778,-76.51928528,1,262
S221211,3.41002472,-76.51748278,2,533
S221211,3.41204778,-76.51537583,3,857
S221211,3.4136675,-76.51367778,4,1117
S221211,3.4155525,-76.5117175,5,1419
S221211,3.41783667,-76.50934667,6,1784
S221211,3.41976167,-76.50741361,7,2087
S221211,3.42236333,-76.50471083,8,2464
S221211,3.42652972,-76.50025222,9,3172
S221211,3.43062,-76.49724694,10,3741
S221211,3.43409667,-76.49550667,11,4173
S221211,3.43644167,-76.494235,12,4471
S221211,3.43871444,-76.49304306,13,4817
S221211,3.44132667,-76.49174083,14,5149
S221211,3.4457525,-76.48936889,15,5707
S221211,3.44737028,-76.48864917,16,5984
S221211,3.44981556,-76.48764694,17,6277
S221211,3.45483722,-76.48501694,18,6907
S221211,3.45752444,-76.48333028,19,7259
S221211,3.46048361,-76.48267917,20,7679
S221211,3.46375333,-76.48342667,21,8022
S221211,3.46723167,-76.48452167,22,8417
S221211,3.46931833,-76.485185,23,8657
S221211,3.47335667,-76.48645167,24,9115
