stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
511439,SANTAEL2,Altos de Santa Elena Parada 2,3.37024694,-76.55704889,0
511440,SANTAEL3,Altos de Santa Elena Parada 3,3.37201139,-76.55582528,0
511441,SANTAEL4,Altos de Santa Elena Parada 4,3.37206667,-76.5546525,0
511442,SANTAEL5,Altos de Santa Elena Parada 5,3.37193389,-76.55613833,0
511443,SANTAEL6,Altos de Santa Elena Parada 6,3.37047528,-76.55539056,0
511444,SANTAEL7,Altos de Santa Elena Parada 7,3.37054361,-76.55558972,0
511445,SANTAEL8,Altos de Santa Elena Parada 8,3.37010889,-76.55704278,0
511446,SANTAEL9,Altos de Santa Elena Parada 9,3.36863778,-76.55580889,0
511447,K98C3C,K98 entre CL 3C y 4,3.37175444,-76.54733861,0
511448,C4K96Y95,CL4 entre  K96 y 95,3.37379889,-76.5471575,0
511456,K99C48,Kr99 con Cl 48,3.36814667,-76.51731028,0
511457,K99C482,Kr 99 con Cl 50,3.36836889,-76.51464194,0
511458,C50K100,Cl 50 entre Kr 100 y 102,3.36617167,-76.51423167,0
511459,C25K102,Cl 25 entre Kr 102 y 101,3.36257806,-76.52426583,0
512001,A1NC10,Av 1N entre Cl 12 y 10,3.45501167,-76.53427833,0
512002,C18ICESI,Cl 18 entre Kr 125 y 122,3.34078139,-76.53101833,0
512003,C70A3CN2,Cl 70 entre Av 3BN y 3CN,3.49204333,-76.51450833,0
512004,C70A3CN1,Cl 70 entre Av 3CN y 3BN,3.491935,-76.514835,0
512005,A6ANC35,Av 6AN entre Cl 35 y 29,3.473025,-76.52785333,0
512006,A6NC34,Av 6N entre Cl 34 y 35,3.47238611,-76.52657472,0
512007,A6ANC27,Av 6AN entre Cl 27 y 26,3.46949833,-76.53019667,0
512008,A6NC21,Av 6N entre Cl 21 y 22,3.46353,-76.53016,0
512015,C44A3DN,Cl 44 entre Av 3DN y 3EN,3.47950667,-76.51929333,0
512016,C44A3EN,Cl 44 entre Av 3EN y 3DN,3.47935861,-76.51953278,0
512017,C70A4N-2,Cl 70 entre Av 4N y 6N 2,3.494145,-76.52129,0
512018,C70A6N,Cl 70 entre Av 6N y 4N,3.49403333,-76.52154,0
512019,C70A2N2,C70 Con Av 2N,3.48846,-76.50377833,0
512020,A3NC23D,Av 3N con Cl 23D,3.46625167,-76.52370333,0
512021,A3NC32A,Av 3N entre Cl 32A y 33,3.47027167,-76.52202833,0
512022,A3NC31,Av 3N entre Cl 31 y 30,3.47060167,-76.52208667,0
512023,A3NC24,Av 3N entre Cl 24 y 23D,3.46708333,-76.523915,0
512024,C21A4N,Cl 21 entre Av 4N y 3N,3.46100083,-76.52774083,0
512029,C75CNA2A,Cl 75CN entre Av 2 ABis y 2B,3.49515,-76.50175833,0
512032,A2AN72BN,Av 2AN entre 72BN y 72AN,3.491935,-76.50449972,0
512033,A2ANC71N,Av 2AN entre Cl 71N y 70N,3.49000833,-76.50638333,0
512034,A3NC59,Av 3N entre Cl 59 y 61AN,3.48853444,-76.51056694,0
512035,A2NC57AN,Av 2N entre Cl 57AN y 57N,3.48378361,-76.5058175,0
512037,A6BISC35,Av 6BIS entre Cl 35N y 36N,3.47305806,-76.5273525,0
512038,C44A3HN,Cl 44 entre Av 3HN y 4N,3.48061333,-76.52156333,0
512039,C44A4BN,Cl 44 entre Av 4BN y 6N,3.481225,-76.52343333,0
512040,A6NC45,Av 6N entre Cl 45 y 47,3.48406694,-76.525635,0
512041,A6NC48,Av 6N entre Cl 48 y 49,3.48729028,-76.52561556,0
512042,C52A5A,Cl 52N entre Av 5A y 5,3.48853556,-76.52312111,0
512043,C52A4A,Cl 52N entre Av 4A y 4,3.48770556,-76.52084694,0
512044,C52A3H,Cl 52 entre Av 3H y 3F,3.48576889,-76.51723278,0
512046,C25A2DN,Cl 25 entre Av 2D y 2C,3.463755,-76.52240667,0
512050,C21NA3N,Cl 21N entre Av 3N y 4N,3.46124889,-76.52786194,0
512054,C34A3CN,Cl 34 entre Av 3CN y 4N,3.47173917,-76.52350972,0
512055,A2BNC34,Av 2BN entre Cl 34 y 35,3.47226694,-76.52601611,0
512056,A2BNC35,Av 2BN entre Cl 35 y 34,3.47228583,-76.52618194,0
512057,A2BNC25,Av 2BN entre Cl 25 y 24,3.46798972,-76.52474694,0
512061,C73A3N,Cl 73 entre Av 3N y 2CN,3.49351,-76.50841,0
512062,C73A2BN,Cl 73 entre Av 2B3 y 2B2N,3.49248194,-76.5052175,0
512063,A2BBSN,Av 2BSN entre Cl 73Bis y 74,3.49322028,-76.50352889,0
512064,C74NA2BN,Cl 74N entre Av 2BN y 2CN,3.49465667,-76.50392333,0
512069,C18A6N,Cl 18 entre Av 5AN y 6N,3.46088667,-76.53081667,0
512070,C18NA3N,Cl 18N entre Av 3N y 4N,3.45908,-76.529735,0
512072,A6NC16,Av 6N entre Cl 16 y 18,3.460475,-76.53129,0
512078,C70A2BS,Cl 70 entre Av 2BS y 2N,3.48929333,-76.50621333,0
512081,A3NC52,Av. 3N entre Cl 52 y 55AN,3.48449944,-76.51309333,0
512085,A2CNC60,Av. 2CN entre Cl 60 y 59A,3.4855475,-76.50712333,0
512086,A2DNC57D,Av. 2DN entre Cl 57D y 57A,3.48468722,-76.50815639,0
512087,A2EC55B,Av. 2E netre Cl 55B y 55A,3.48405167,-76.50901556,0
514126,K8C492,Kr 8 entre Cl 49 y 50,3.45265833,-76.50041333,0
514128,K8C522,Kr 8 entre Cl 52 y 53,3.45248111,-76.49777944,0
514129,K8C561,Kr 8 con Cl 56,3.45260833,-76.49561167,0
514130,K8C562,Kr 8 entre Cl 54 y 56,3.45238667,-76.495865,0
514131,K8C59,Kr 8 con Cl 59,3.45278833,-76.49252333,0
514132,K8C582,Kr 8 entre Cl 58 y 59,3.45253167,-76.49316667,0
514133,K8C62,Kr 8 entre Cl 62 y 61,3.45272917,-76.489745,0
514134,K8C592,Kr 8 entre Cl 59 y 70,3.45250833,-76.49023167,0
514137,C70K26,Cl 70 entre Kr 26 y 25B,3.43871444,-76.49304306,0
514138,C70K24A,Cl 70 entre Kr 24B y 24A,3.44132667,-76.49174083,0
514147,K25C114,Kr 25 entre Cl 114 y 113,3.42798333,-76.465895,0
514150,C70K7RBI,Cl 70 entre Kr 7Rbis y 7Mbis,3.45522167,-76.48452833,0
514152,C73K7F,Cl 73 entre Kr 7F y 7G,3.46074667,-76.48093167,0
514153,C73K7LB,Cl 73 con Kr 7LBis,3.45705,-76.48186833,0
514154,C73K7RB,Cl 73 entre Kr 7RBis y 7SBis,3.45410333,-76.48254667,0
514155,C73K81,Cl 73 con Kr 8,3.4515,-76.4831,0
514156,C73K11,Cl 73 entre Kr 11 y Dg 14,3.44727361,-76.48413306,0
514157,C73K112,Cl 73 entre Kr 11 y 10,3.4481925,-76.48325167,0
514161,C95K26I7,Cl 95 entre Kr 26I7 y 26I6,3.42591139,-76.47634278,0
514162,C95K26H,Cl 95 entre Kr 26H y 26G4,3.42623889,-76.47460917,0
514163,C97K26F1,Cl 97 entre Kr 26F1 y 26F,3.42639028,-76.47245806,0
514171,K27C1201,Kr 27 entre Cl 120 y 116,3.41459028,-76.47260806,0
514172,K27C114,Kr 27 entre Cl 114 y 113,3.41540083,-76.47417528,0
514173,C112K26Q,Cl 112 entre Kr 27 y 26Q,3.41722333,-76.47383278,0
514174,C11226J5,Cl 112 entre Kr 26J5 y 26J,3.4205775,-76.47188389,0
514176,C112K26E,Cl 112 entre Kr 26F y 26E,3.42442389,-76.4696925,0
514177,K26CC99,Kr 26C entre Cl 99 y 98,3.42702944,-76.47075778,0
514178,K26GC97,Kr 26G entre Cl 97 y 94A,3.42646833,-76.47313333,0
514179,C94K26H,Cl 94 entre Kr 26H y 26I,3.42602944,-76.47498583,0
514186,K27T1031,Kr 27 entre Tr 103 y Cl 104,3.41751611,-76.47822861,0
514190,K27C1061,Kr 27 entre Cl 106 y Tr 103,3.41753056,-76.47788167,0
514192,K27C91,Kr 27 entre Cl 91 y 88,3.42041889,-76.48107861,0
514193,K27C81,Kr 27 entre Cl 81 y 80,3.42230667,-76.48285,0
514194,K25C80B,Kr 25 entre Cl 80B y 80C,3.43584667,-76.473505,0
514195,K25C84,Kr 25 entre Cl 84 y 85,3.43406333,-76.47231667,0
514196,K25C891,Kr 25 entre Cl 89 y 94,3.43128,-76.46929167,0
514197,K25C94,Kr 25 entre Cl 94 y 112,3.42938833,-76.467175,0
514198,K25C112,Kr 25 entre Cl 112 y 113,3.42798,-76.46609,0
514199,C121K25,Cl 121 entre Kr 25 y 25B,3.425725,-76.46538333,0
514200,C121K26F,Cl 121 entre Kr 26F y 26F Bis,3.42150167,-76.46678167,0
514201,C121K26K,Cl 121 entre Kr 26K y 26K1,3.41784833,-76.468655,0
514202,C121K26R,Cl 121 entre Kr 26R y 26R1,3.41474667,-76.47044333,0
514204,C121K28D,Cl 121 entre Kr 28D y C121D,3.40877167,-76.47386,0
514205,C121C122,Cl 121 entre Cl 122A2 y 122A3,3.406745,-76.47501833,0
514206,C121122A,Cl 121 entre Cl 122A3 y 122A2,3.40686333,-76.47482333,0
514207,C121C121,Cl 121 entre Cl 121D y Kr 28D,3.4088,-76.47373833,0
514208,C121K26P,Cl 121 con Kr 26P,3.41463667,-76.47036667,0
514209,C121K26J,Cl 121 entre Kr 26J2 y 26J3,3.41762167,-76.46867333,0
514210,C121K26E,Cl 121 entre Kr 26E y 26F,3.422345,-76.46605,0
514211,C121K25B,Cl 121 entre Kr 25A y 25B,3.42524,-76.46526833,0
514212,K25C104,Kr 25 entre Cl 104 y 105,3.42982667,-76.46729167,0
514213,K25C892,Kr 25 entre Cl 89 y 94,3.43184667,-76.46990667,0
514214,K25C85,Kr 25 entre Cl 85 y 86,3.43356,-76.47154167,0
514215,K25C80A,Kr 25 entre Cl 80A y 80B,3.43636667,-76.47376167,0
514218,C73K7CBI,Cl 73 entre Kr 7C Bis y 7D,3.46337722,-76.48036722,0
514219,T103K26A,Tr 103 entre Kr 26A2 y 26A3,3.43948194,-76.48116917,0
514220,T103C73C,Tr 103 entre Cl 73C,3.43968,-76.48112056,0
514232,C121K27J,Cl 121 entre Kr 27I y 27J,3.41153333,-76.47231,0
514235,C123K28A,Cl 123 entre Kr 28B y 28A,3.40965528,-76.46990389,0
514236,C123K26S,Cl 123 entre Kr 26T y 26S,3.4129575,-76.46892333,0
514241,C67K7E,Cl 67 entre Kr 7EBis y 7F,3.45962833,-76.486425,0
514243,C63K7F,Cl 63 entre Kr 7F y 7F Bis,3.45776639,-76.48841667,0
514245,C61K7VBS,Cl 61 entre Kr 7V Bis y 8,3.45300889,-76.49006889,0
514246,C123K28D,Cl 123 Kr 28D y 28D1,3.40711806,-76.47033056,0
514257,K12C59,Kr 12 entre Cl 59 y 58A,3.44777417,-76.49429833,0
514258,K10C27,Kr 10 entre Cl 27 y 28,3.45048694,-76.51684972,0
514259,K10C32,Kr 10 entre Cl 32 y 33,3.45124806,-76.51269139,0
514260,K10C34,Kr 10 entre Cl 34 y 35,3.45133861,-76.51027944,0
514261,K10C38,Kr 10 entre Cl 38 y 39,3.45140917,-76.50785417,0
514262,C44K8A1,Cl 44 entre Kr 8A y 9,3.45191444,-76.5050575,0
514263,K12C58,Kr 12 entre Cl 58 y 59,3.44766444,-76.49432028,0
514269,C12328D7,Cl 123 entre Kr 28D7 y 28D5,3.40531278,-76.47124167,0
514270,C12328D3,Cl 123 entre Kr 28D3 y 28D,3.4070475,-76.47021056,0
514271,C123K27B,Cl 123 entre Kr 27B y 27,3.41196306,-76.469465,0
514273,K27C116,Kr 27 entre Cl 116 y 120,3.41470194,-76.47329,0
514276,C112K26L,Cl 112 entre Kr 26L y 26K1,3.41894806,-76.47285806,0
514277,C11226H3,Cl 112 entre Kr 26H3 y 26H2,3.42262667,-76.47068083,0
514278,C79K28D,Cl 79 entre Kr 28C y 28D,3.420075,-76.48648528,0
514285,C44K12B,Cl 44 entre Kr 12B y 12C,3.44709722,-76.50379528,0
514287,D71K22,Dg 71 entre Kr 22 y 22C,3.440245,-76.48530861,0
514290,D70K25B,Dg 70 entre Kr 25Bis y 25A1,3.43894889,-76.48966222,0
514291,D70K26,Dg 70 entre Kr 26 y 26A,3.43736222,-76.49167556,0
514292,K26ID70,Kr 26I entre Dg 70 y 71,3.43479889,-76.49284722,0
514293,K26ID72B,Kr 26I entre Dg 72B y 72C,3.43288639,-76.49189056,0
514294,D72CK26J,Dg 72C entre Kr 26J y 26L,3.43184917,-76.49342778,0
514301,C72UK27G,Cl 72U entre Kr 27G y 27F,3.42474,-76.48872222,0
514302,C72UK27,Cl 72U entre Kr 27 y 26R,3.42662861,-76.48773194,0
514303,C72UK26J,Cl 72U entre Kr 26J y 26I3,3.4292825,-76.48637,0
514304,C72UK26H,Cl 72U entre Kr 26H3 y 26H2,3.43083139,-76.48556222,0
514305,C72UK26G,Cl 72U entre Kr 26G8 y 26G7,3.43302556,-76.48452917,0
514306,C72UK26F,Cl 72U entre Kr 26G7 y 26G8,3.43281917,-76.48473083,0
514307,C72U26H3,Cl 72U entre Kr 26G11 y 26H3,3.43106139,-76.48567083,0
514308,C72UK26I,Cl 72U entre Kr 26I2 y 26J,3.42935667,-76.48655722,0
514309,C72UK26S,Cl 72U entre Kr 26S y 27,3.42692056,-76.48782,0
514312,C44K8,Cl 44 entre Kr 7 y 8,3.45427722,-76.50568778,0
514313,C44K81,Cl 44 entre Kr 8 y 7,3.45437167,-76.50547167,0
514314,K8C44B,Kr 8 entre 44B y 47,3.45302028,-76.50338889,0
514322,K26JC122,Kr 26J entre Cl 122A y 122,3.41785833,-76.46686167,0
514323,C121K26Q,Cl 121 entre Kr 26R y 26Q,3.41453028,-76.47041972,0
514326,C123K281,Cl 123 entre Kr 28D5 y 28D7,3.40506778,-76.47153944,0
514331,K28FC12C,Kr 28F entre Cl 122B y 122C,3.40229556,-76.473015,0
514342,C59K10,Cl 59 entre Kr 10 y 10A,3.449795,-76.49346194,0
514343,K8C34A,Kr 8 entre Cl  35 y 34A,3.45413611,-76.5103225,0
514344,C59K10A,Cl 59 entre Kr 10A y 10,3.44975056,-76.49332083,0
514345,C73K8A,Cl 73 entre Kr 8A y 8B,3.45064194,-76.48335833,0
514346,K8C702,Kr 8 entre Cl 70,3.45229556,-76.48680556,0
514347,K8C703,Kr 8 con Cl 70,3.45207111,-76.48679167,0
514348,C44K15,Cl 44 entre Kr 15 y 14,3.44476028,-76.50305889,0
514349,C44K12C,Cl 44 entre Kr 12C y 12,3.44743472,-76.50373889,0
514350,C44K15A,Cl 44 entre Kr 15A y 16,3.44360722,-76.50289361,0
514351,D26F1T73,Dg 26F1 entre Tr 73A y Cl 73B,3.43603694,-76.48258,0
514358,K26CC94,Kr 26C entre Cl 94 y 91,3.4284975,-76.47197444,0
514359,K26C91,Kr 26 entre Cl 91 y 89,3.43012556,-76.47328639,0
514360,C84K26DT,Cl 84 entre Kr 26D y Tr 103,3.43148111,-76.47470444,0
514361,C84K26D1,Cl 84 entre Kr 26D y Tr 103,3.43020333,-76.47636111,0
514362,K26GT103,Kr 26G entre Tr 103 y Cl 78,3.43365194,-76.47944833,0
514363,K26GC76,Kr 26G entre Cl 76 y 75,3.4348175,-76.48123306,0
514364,K26GC75,Kr 26G entre Cl 75 y 76,3.43488639,-76.481435,0
514367,C73K25S1,Cl 73 entre Kr 25S y 25T,3.44085833,-76.484395,0
514368,C73K26B2,Cl 73 entre Kr 26B2 y 26B1,3.43907028,-76.48377111,0
514369,C73K25U,Cl 73 entre Kr 25U y 25T,3.44077944,-76.48386417,0
514370,C73K26G6,Cl 73 entre Kr 26G6 y 26G7,3.43334167,-76.48423361,0
514371,C73K26G4,Cl 73 entre Kr 26G4 y 26G3,3.43434194,-76.48370806,0
514372,C73K26H3,Cl 73 entre Kr 26H3 y 26I,3.42972667,-76.484055,0
514373,C73K26H2,Cl 73 entre Kr 26H3 y 26H2,3.43015667,-76.483525,0
514374,C73K26M,Cl 73 entre Kr 26M y 26N,3.42679972,-76.48467611,0
514375,C73K26R,Cl 73 entre Kr 26R y 26P,3.42637,-76.48434333,0
514376,C72YK27A,Cl 72Y entre Kr 27A y 27B,3.42337333,-76.48610861,0
514377,C73K27,Cl 73 entre Kr 27 y 26U,3.42468333,-76.48498667,0
514378,C79K28C1,Cl 79 entre Kr 28C y 28D,3.41887917,-76.48651417,0
514379,C79K28D2,Cl 79 entre Kr 28D y 28C,3.41869944,-76.48616278,0
514381,C73K26F1,Cl 73 entre Kr 26F1 y 26F,3.43616444,-76.48373528,0
514382,C73D191,Cl 73 entre Dg 19 y K22,3.44367889,-76.48438194,0
514384,C73D26I2,Cl 73 entre Dg 26I3 y 26I2,3.428345,-76.48357167,0
514386,C44K9,Cl 44 entre Kr 9 y 8A,3.45211278,-76.50490611,0
514387,C44K11D,Cl 44 entre Kr 11D y 11F,3.44933389,-76.50440889,0
514388,K12C48,Kr 12 entre Cl 48 y 47,3.448825,-76.50235833,0
514389,K12C45,Kr 12 entre Cl 45 y 48,3.44875333,-76.50228167,0
514390,K12C521,Kr 12 entre Cl 52 y 51,3.44849333,-76.49944333,0
514391,K12C522,Kr 12 entre Cl 52 y 53,3.44826167,-76.49848,0
514392,K12C56,Kr 12 entre Cl 56 y 54,3.448225,-76.496655,0
514393,K12C55,Kr 12 entre Cl 55 y 56,3.44804,-76.49645333,0
514396,C59K8,Cl 59 entre Kr 8 y 8A,3.45185333,-76.49298333,0
514397,C59K8A,Cl 59 entre Kr 8A y 8,3.45186667,-76.49293167,0
514399,C70K7RB,Cl 70 con Kr 7RBis,3.45514222,-76.48530556,0
514400,C73K25C,Cl 73 entre Kr 25C y 25C1,3.43787139,-76.48430444,0
514401,C73D18,Cl 73 entre Dg 18 y 17,3.44516389,-76.48377361,0
514403,T103K28B,Tr 103 entre Kr 28B y 28A,3.41419556,-76.47931111,0
514404,T103K27B,Tr 103 entre Kr 27B y 27A,3.41725917,-76.47876417,0
514405,RPETM,Retorno Patio ETM,3.4060375,-76.47529417,0
514406,C70K7BP1,Cl 70 entre Kr 7B Bis,3.45498972,-76.48521056,0
514407,C70K11P2,Cl 70 con Kr 11,3.44981694,-76.48793444,0
514408,K23C70,Kr 23 entre Cl 70 y 63,3.44376806,-76.49189917,0
514409,C70K11P1,Cl 70 con Kr 11,3.44981556,-76.48764694,0
514410,C70K7RP2,Cl 70 con Kr 7RBis,3.45483722,-76.48501694,0
514411,K8C72,Kr 8 entre Cl 72 y 72B,3.45175778,-76.48465111,0
514412,K8C7271,Kr 8 entre Cl 72 y 71,3.4522075,-76.48537694,0
514413,C70K7L7J,Cl 70 entre Kr 7lL y 7JBis,3.45795778,-76.48313194,0
514414,C70K7EB2,Cl 70 entre Kr 7E Bis y 7E,3.46116833,-76.48277472,0
514415,C76K28A,Cl 76 entre Kr 28A y 28,3.42035861,-76.48615889,0
514417,C73D26H,Cl 73 entre Dg 26G11 y Kr 26H,3.43151528,-76.48414444,0
514421,K27C96,Kr 27 entre Cl 96 y 95,3.41874028,-76.47932,0
514422,K27C9196,Kr 27 entre Cl 91 y 96,3.41873611,-76.47948583,0
514425,K24CD71A,Kr 24C Con Dg 71A1 y 70E,3.43774278,-76.48798278,0
514426,K24CD70A,Kr 24C Con Dg 70A1,3.43928639,-76.48885139,0
514427,T103D26O,Tr 103 entre Dg 26O,3.42623722,-76.47734417,0
514428,C121K26I,Cl 121 entre Kr 26I2 y 26I3,3.41934333,-76.4678,0
514429,C121K263,Cl 121 entre Kr 26I3 y 26I2,3.41933333,-76.46765333,0
514431,C73D26G9,Cl 73 entre Dg 26G9 y 26G8,3.43255194,-76.48367,0
514432,K28DC79,Kr 28D Con Cl 79,3.41856667,-76.48694639,0
514434,C61K7RB,Cl 61 con Kr 7R Bis,3.45558444,-76.48981444,0
514443,C73D26M,Cl 73 entre Kr 26M y Dg 26M,3.42616611,-76.48442778,0
514444,D70K26H3,Dg 70 entre Kr 26H3 y 26H,3.43561667,-76.49226917,0
514449,D71AC72,Dg 71A con Cl 72,3.44040222,-76.48499111,0
514450,K7CC692,Kr 7C entre Cl 69 y 70,3.4628075,-76.48435444,0
514451,K7EBC69,Kr 7EBis entre Cl 69 y 67,3.46071306,-76.48399944,0
514452,K7LC67A,Kr 7LBis entre Cl 67A y 67,3.457485,-76.48586333,0
514453,K7LC64,Kr 7LBis entre Cl 64 y 63,3.45768389,-76.48815278,0
514454,C63K7P,Cl 63 entre Kr 7P y 7PBis,3.45631611,-76.48816444,0
514455,C52K8,Cl 52 entre Kr 8 y 9,3.45229722,-76.49876361,0
514456,C52K10,Cl 52 entre Kr 10 y 11,3.45003222,-76.49898417,0
514457,C52K12,Cl 52 entre Kr 12 y 12A,3.44802944,-76.49920111,0
514458,C52K12C,Cl 52 entre Kr 12C y 12E,3.44633389,-76.49939333,0
514459,C52K14,Cl 52 entre Kr 14 y 15,3.44463333,-76.49955639,0
514460,C63K8,Cl 63 entre Kr 8 y 7VBis,3.45282306,-76.48841722,0
514461,C63K7S,Cl 63 entre Kr 7SBis y 7S,3.45507667,-76.48821194,0
514462,C63K7E,Cl 63 entre Kr 7E y 7DBis,3.45969694,-76.48895333,0
514463,K7CC64,Kr 7C entre Cl 64 y 65,3.46153361,-76.4884775,0
514464,K7CC68,Kr 7C entre Cl 68 y 69,3.46251639,-76.48577861,0
514465,K26JC121,Kr 26J entre Cl 121 y 122,3.41813944,-76.46787056,0
514466,C123K26,Cl 123 entre Kr 26H1 y 26H Bis,3.42023778,-76.46496333,0
514467,K29C80,Kr 25 entre Cl 79 y 80,3.43755,-76.47521222,0
514468,K27C108,Kr 27 entre Cl 108 y 109,3.41628111,-76.47601194,0
514469,K27C109,Kr 27 entre Cl 109 y 108,3.41637778,-76.47594889,0
514470,K27C112,Kr 27 entre Cl 112 y 113,3.41546,-76.47460972,0
514473,K28D9C12,Kr 28D9 entre Cl 122K y 122J,3.40376194,-76.47225889,0
514475,K26D70,K26 entre Dg 70 y 70A,3.43726639,-76.49147361,0
514476,K26D70D,K26 entre Dg 70D y 71A,3.43585472,-76.49051861,0
514477,D71AK25C,Dg 71A con Kr 25C,3.43659556,-76.48925944,0
514478,D71AK24C,Dg 71A con Kr 24C,3.43722694,-76.48780028,0
514479,C123A3,Cl 123A3 con Kr 28F,3.40192722,-76.47094444,0
514480,K28D7,Kr 28D7 con Cl 28D7 y 28D5,3.40336333,-76.47131333,0
515001,C8K41,Cl 8 entre Kr 3 y 4,3.45124944,-76.53548139,0
515002,K39C401,Kr 39 entre Cl 40 y 39,3.41731944,-76.50596917,0
515006,K39C511,Kr 39 entre Cl 51 y 50,3.41003417,-76.49902528,0
515007,K39C482,Kr 39 entre Cl 48 y 49,3.41089417,-76.50018,0
515008,K39C541,Kr 39 entre Cl 54 y 53,3.40828194,-76.49735417,0
515009,C54K392,Cl 54 entre Kr 38B y 38A,3.40803639,-76.49659583,0
515010,C55K32A1,Cl 55 entre Kr 32A y 33,3.41045222,-76.49368944,0
515011,C55K332,Cl 55 entre Kr 33 y 32A,3.41023139,-76.49340972,0
515012,C83K28E1,Cl 83 entre Kr 28E y 28E3,3.41533861,-76.48863167,0
515013,C83K28E3,Cl 83 entre Kr 28E3 y 28E,3.41515861,-76.48833472,0
515014,C55K291,Cl 55 entre Kr 29 y 30,3.41212917,-76.49201083,0
515015,C54K30,Cl 55 entre Kr 30 y 29,3.41191278,-76.49157861,0
515016,K39C461,Kr 39 entre Cl 46 y 45A,3.41299694,-76.50193806,0
515017,K39C45A,Kr 39 entre Cl 45A y 46,3.41299139,-76.50214306,0
515018,C55K331,Cl 55 entre Kr 33 y 34,3.40920667,-76.49489861,0
515019,C55K34,Cl 55 entre Kr 34 y 33,3.4088125,-76.49489806,0
515022,C54K39A,Cl 54 entre Kr 39 y 39A,3.40746972,-76.49780472,0
515023,C54K39H,Cl 54 entre Kr 39H y 40,3.40608639,-76.49940667,0
515024,C54K41,Cl 54 entre Kr 41 y 41B,3.40530306,-76.50051861,0
515025,K46C50,Kr 46 entre Cl 50 y 51,3.40022722,-76.50942833,0
515026,C54K49B,Cl 54 entre Kr 49B y  49C,3.39534667,-76.51155167,0
515027,K50C51,Kr 5O entre Cl 51 y 50,3.39577667,-76.51428167,0
515028,C48K47A,Cl 48 entre Kr 46D y 46C,3.40094611,-76.51173833,0
515029,C36K46,Cl 36 entre Kr 46 y 44A,3.41002472,-76.51748278,0
515030,C36K43,Cl 36 entre Kr 43 y 42B,3.41204778,-76.51537583,0
515036,C48K37,Cl 48 entre Kr 37 y 36,3.41215556,-76.49942806,0
515037,C48K32A,Cl 48 entre Kr 32A y 30D,3.41464556,-76.4968375,0
515040,K29C83,Kr 29 entre Cl 83 y 79,3.41297389,-76.49157167,0
515041,C54K45,Cl 54 entre Kr 45 y 43C,3.39912889,-76.5070125,0
515042,C54K42C1,Cl 54 entre Kr 42C1 y 42C,3.40091472,-76.50502417,0
515043,C54K41G,Cl 54 entre Kr 41G y 41E3,3.40271278,-76.50316056,0
515044,C54K41D,Cl 54 entre Kr 41D y 41B,3.40425806,-76.50146889,0
515045,C54K41B,Cl 54 entre Kr 41B y 39E,3.40648611,-76.49848028,0
515046,K29C72Y,Kr 29 entre Cl 72Y y 48,3.41620306,-76.49466222,0
515048,C48K35,Cl 48 entre Kr 34 y 35,3.41268222,-76.49900583,0
515049,C48K38B,Cl 48 entre Kr 38B y 38C,3.4109075,-76.50100889,0
515050,C48K40,Cl 48 entre K40 y 40A,3.40924972,-76.50278194,0
515051,C48K41C,Cl 48 entre Kr 41C y 41D,3.40756694,-76.504605,0
515052,C48K41F,Cl 48 entre Kr 41F y 41G,3.40629417,-76.50602056,0
515054,C54K43B,Cl 54 entre Kr 43B y 44,3.39969444,-76.50682639,0
515057,C48K40B,Cl 48 entre Kr 40B y 40A,3.40903972,-76.50290889,0
515058,K29C72U,Kr 29 entre Cl 48 y 72U,3.416905,-76.49533333,0
516214,C14K40A,Cl 14 entre Kr 40A y 40,3.41698306,-76.52761583,0
517156,C2K66A,Cl 2 entre Kr 66A y 66B,3.396805,-76.55324611,0
517159,C1CK70,Cl 1C entre Kr 70 y 71 Polideportivo,3.39275583,-76.55382306,0
517162,C3K67,Cl 3 entre Kr 67 y 66B,3.39661,-76.54979611,0
517165,C3K69,Cl 3 entre Kr 69 y 68,3.39470944,-76.54952444,0
517166,K55BC3,Kr 55B entre Cl 3 y 1A,3.41054167,-76.55062083,0
517167,C3K61A,Cl 3 entre Kr 62 y 61A,3.40464556,-76.54975194,0
517168,K56C3,Kr 56 entre Cl 3 y 1B,3.40955167,-76.55188,0
517169,K56C1B,Kr 56 entre Cl 3 y 1B,3.40981528,-76.55397056,0
517171,K39C5Y4,Kr 39 entre Cl 5 y 4,3.42458917,-76.54770222,0
517172,K39C2A,Kr 39 entre Cl 2A y 2,3.42513639,-76.55083,0
517173,K56C8OE,Kr 56 entre Cl 7 Oe y 8 Oe,3.41128583,-76.56062639,0
517174,C13OC55A,Cl 13 Oe entre Kr 55A y 56,3.40920889,-76.56433139,0
517176,K56C2OE,Kr 56 entre Cl 2 Oe y 1A Oe,3.41089611,-76.55677417,0
517177,C1K561,Cl 1 entre Kr 56 y 55,3.4111425,-76.55563694,0
517178,K56C6A,Kr 56 entre Cl 6A y 5,3.40869778,-76.54621806,0
517179,K56C8O1,Kr 56 entre Cl 7 Oe y 8 Oe Vivero,3.40976917,-76.56276694,0
517180,K56BC1,Kr 56 Barrio Canaveral 1,3.40929611,-76.56655639,0
517183,K56IDEAS,Colegio Ideas Crucerito,3.40984417,-76.5716525,0
517184,C13OEPPC,Kr 13 Oe Entrada Ppal Cementerio,3.40821139,-76.57035417,0
