"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"50597","","CL 43 x CR 116, Medellin","America/Bogota","-75.624847585308757","6.25617061934317","","","","","America/Bogota","","","",""
"50598","","CL 43 x CR 116, Medellin","America/Bogota","-75.62484569021818","6.256030922580545","","","","","America/Bogota","","","",""
"50599","","CL 31AA  106-63, Medellin","America/Bogota","-75.624839485334775","6.234324622537928","","","","","America/Bogota","","","",""
"50600","","CL 34B 112B-36, Medellin","America/Bogota","-75.62464464607892","6.24675673908003","","","","","America/Bogota","","","",""
"50601","","CL 34B 112-117, Medellin","America/Bogota","-75.62463633551171","6.246646046683016","","","","","America/Bogota","","","",""
"50602","","CL 63 117-157, Medellin","America/Bogota","-75.624591113490439","6.279404156884869","","","","","America/Bogota","","","",""
"50603","","CL 63 x CR 0B, Medellin","America/Bogota","-75.624558021996862","6.279686639192073","","","","","America/Bogota","","","",""
"50604","","Conexion vial KM 4.1, Medellin","America/Bogota","-75.624465773784209","6.274523416799204","","","","","America/Bogota","","","",""
"50605","","CL 18 102B-13, Medellin","America/Bogota","-75.624408806006372","6.223285166526757","","","","","America/Bogota","","","",""
"50606","","CL 48D 110-141, Medellin","America/Bogota","-75.624220185895638","6.263829061492993","","","","","America/Bogota","","","",""
"50607","","CR 106 31AA-42, Medellin","America/Bogota","-75.624197880262756","6.234632511338185","","","","","America/Bogota","","","",""
"50608","","CL 48D 110-174, Medellin","America/Bogota","-75.624135804746217","6.263839340948601","","","","","America/Bogota","","","",""
"50609","","CL 39D 112-12, Medellin","America/Bogota","-75.62409859067948","6.254029279353622","","","","","America/Bogota","","","",""
"50610","","CL 39D x CR 112, Medellin","America/Bogota","-75.623978656487964","6.253938660264771","","","","","America/Bogota","","","",""
"50611","","CL 39C x CR 110, Medellin","America/Bogota","-75.623900718807761","6.252235493022011","","","","","America/Bogota","","","",""
"50612","","CL 39C x CR 110, Medellin","America/Bogota","-75.623892753358874","6.25218073577839","","","","","America/Bogota","","","",""
"50613","","CL 63 117-51, Medellin","America/Bogota","-75.623693573346813","6.278916720411713","","","","","America/Bogota","","","",""
"50614","","CL 63 117-90, Medellin","America/Bogota","-75.623673199184097","6.279193853807405","","","","","America/Bogota","","","",""
"50615","","CL 34B 111C-04, Medellin","America/Bogota","-75.623521368611904","6.246765786223805","","","","","America/Bogota","","","",""
"50616","","CL 34B 112-07, Medellin","America/Bogota","-75.623425893674039","6.246681523358877","","","","","America/Bogota","","","",""
"50617","","CL 42 18A-, Medellin","America/Bogota","-75.623388249864135","6.255718802970883","","","","","America/Bogota","","","",""
"50618","","CL 42 18A-215, Medellin","America/Bogota","-75.623292737333585","6.255611570056324","","","","","America/Bogota","","","",""
"50619","","CL 48BB 108-37, Medellin","America/Bogota","-75.623254722054256","6.262293973285567","","","","","America/Bogota","","","",""
"50620","","DG 110 con 63, Medellin","America/Bogota","-75.623225307320652","6.278065832600728","","","","","America/Bogota","","","",""
"50621","","CL 48D x CR 108, Medellin","America/Bogota","-75.623188072871002","6.26229223855406","","","","","America/Bogota","","","",""
"50622","","CL 64 x CR 110  , Medellin","America/Bogota","-75.623086358753227","6.2781815822465","","","","","America/Bogota","","","",""
"50623","","CL 31B x CR 102A, Medellin","America/Bogota","-75.623037480914078","6.235556883124695","","","","","America/Bogota","","","",""
"50624","","CL 48D 107B-112, Medellin","America/Bogota","-75.622930733766069","6.261989785409799","","","","","America/Bogota","","","",""
"50625","","CL 31B 104-05, Medellin","America/Bogota","-75.622891793848908","6.235448789588183","","","","","America/Bogota","","","",""
"50626","","CL 67 x CR 109B, Medellin","America/Bogota","-75.622874646702058","6.284140172915986","","","","","America/Bogota","","","",""
"50627","","CL 63 115-81, Medellin","America/Bogota","-75.62284558564788","6.277816383649291","","","","","America/Bogota","","","",""
"50628","","CL 48B 107C-119, Medellin","America/Bogota","-75.622799348691643","6.260417089633247","","","","","America/Bogota","","","",""
"50629","","CR 108 48B-48, Medellin","America/Bogota","-75.622765794064449","6.260611130756822","","","","","America/Bogota","","","",""
"50630","","CL 67 x CR 109B  , Medellin","America/Bogota","-75.622745300559345","6.283993665482081","","","","","America/Bogota","","","",""
"50631","","CL 18 x 100-10, Medellin","America/Bogota","-75.622674051270238","6.223516389510974","","","","","America/Bogota","","","",""
"50632","","CR 108 x CL 47B, Medellin","America/Bogota","-75.622670271000914","6.259255883276796","","","","","America/Bogota","","","",""
"50633","","DG 110 con 63, Medellin","America/Bogota","-75.622602556465793","6.27783317131644","","","","","America/Bogota","","","",""
"50634","","CR 108 47B-104, Medellin","America/Bogota","-75.62258691193648","6.259221139018098","","","","","America/Bogota","","","",""
"50635","","CL 18 100-03, Medellin","America/Bogota","-75.62255174336164","6.223387943219628","","","","","America/Bogota","","","",""
"50636","","CL 67 x CR 100, Medellin","America/Bogota","-75.622535557761566","6.284494459121131","","","","","America/Bogota","","","",""
"50637","","CL 39B x CR 109, Medellin","America/Bogota","-75.622467176881059","6.251769898966208","","","","","America/Bogota","","","",""
"50638","","CL 42 18A-, Medellin","America/Bogota","-75.622460153001413","6.255374350081001","","","","","America/Bogota","","","",""
"50639","","CL 42 x CR 108, Medellin","America/Bogota","-75.622444681539065","6.255209620821978","","","","","America/Bogota","","","",""
"50640","","CL 62D x CR 108BB, Medellin","America/Bogota","-75.62240836395668","6.27620850863734","","","","","America/Bogota","","","",""
"50641","","CL 67 x CR 109B  , Medellin","America/Bogota","-75.622351968222816","6.284461211112488","","","","","America/Bogota","","","",""
"50642","","CL 39B 109-48, Medellin","America/Bogota","-75.622346205490388","6.25187017097803","","","","","America/Bogota","","","",""
"50643","","CR 108 44A-89, Medellin","America/Bogota","-75.622316753090615","6.258597729454245","","","","","America/Bogota","","","",""
"50644","","CR 108 47B-26, Medellin","America/Bogota","-75.622259447774752","6.258603359764586","","","","","America/Bogota","","","",""
"50645","","CL 62D 115-81, Medellin","America/Bogota","-75.622224138953058","6.276104374319119","","","","","America/Bogota","","","",""
"50646","","CL 42 x CR 108, Medellin","America/Bogota","-75.622144370530478","6.254933453534245","","","","","America/Bogota","","","",""
"50647","","CL 42 18A-56, Medellin","America/Bogota","-75.622080778547684","6.255022313797716","","","","","America/Bogota","","","",""
"50648","","CL 64 x CR 117F, Medellin","America/Bogota","-75.622051010076746","6.278572938974834","","","","","America/Bogota","","","",""
"50649","","CL 34B 107C-08, Medellin","America/Bogota","-75.622016107430795","6.246680383271405","","","","","America/Bogota","","","",""
"50650","","CL 40 x CR 108, Medellin","America/Bogota","-75.622005462813007","6.253990048403288","","","","","America/Bogota","","","",""
"50651","","CL 34B 106-99, Medellin","America/Bogota","-75.622003944167432","6.246551942092958","","","","","America/Bogota","","","",""
"50652","","CR 109 39A-17, Medellin","America/Bogota","-75.621954997666649","6.251692858368728","","","","","America/Bogota","","","",""
"50653","","CL 48D 107B-25, Medellin","America/Bogota","-75.621949055228441","6.261300392904862","","","","","America/Bogota","","","",""
"50654","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.621935041640057","6.207395812613778","","","","","America/Bogota","","","",""
"50655","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.621895586749304","6.207349415755648","","","","","America/Bogota","","","",""
"50656","","CR 109 39A-08, Medellin","America/Bogota","-75.621881860608795","6.251809670065378","","","","","America/Bogota","","","",""
"50657","","CL 40 x CR 108, Medellin","America/Bogota","-75.621874984064405","6.253908378236059","","","","","America/Bogota","","","",""
"50658","","CL 64 x CR 115, Medellin","America/Bogota","-75.621872741261612","6.278529480819429","","","","","America/Bogota","","","",""
"50659","","CL 48D 107B-16, Medellin","America/Bogota","-75.621848726571329","6.261335130001782","","","","","America/Bogota","","","",""
"50660","","CR 108A x CL -39B, Medellin","America/Bogota","-75.62180147126557","6.254338112313283","","","","","America/Bogota","","","",""
"50661","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.621787773509126","6.206099752206518","","","","","America/Bogota","","","",""
"50662","","CR 107B x CL 43A, Medellin","America/Bogota","-75.621770999468779","6.256908016003957","","","","","America/Bogota","","","",""
"50663","","CR 117H x CL 64BF, Medellin","America/Bogota","-75.621750599889069","6.2802531674173","","","","","America/Bogota","","","",""
"50664","","CR 117H x CL 64BD, Medellin","America/Bogota","-75.621735395151077","6.281145033240318","","","","","America/Bogota","","","",""
"50665","","CL 45A 107B-31, Medellin","America/Bogota","-75.62171155485693","6.257966399416619","","","","","America/Bogota","","","",""
"50666","","CR 107B 43A-04, Medellin","America/Bogota","-75.621704904310647","6.256926962911614","","","","","America/Bogota","","","",""
"50667","","CL 65 x CR 106, Medellin","America/Bogota","-75.621700647745143","6.283552224274269","","","","","America/Bogota","","","",""
"50668","","CR 117H x CL 64BF, Medellin","America/Bogota","-75.621696364642688","6.281105888586386","","","","","America/Bogota","","","",""
"50669","","CL 42 40-35, Medellin","America/Bogota","-75.621679060368635","6.254475515350734","","","","","America/Bogota","","","",""
"50670","","CR 117H x CL 64, Medellin","America/Bogota","-75.621675444548316","6.280165791218526","","","","","America/Bogota","","","",""
"50671","","CL 67 x CR 100, Medellin","America/Bogota","-75.621664688604341","6.285476836889536","","","","","America/Bogota","","","",""
"50672","","CL 67 106-296, Medellin","America/Bogota","-75.621664127374885","6.285292059662271","","","","","America/Bogota","","","",""
"50673","","CL 39D 18-26, Medellin","America/Bogota","-75.621597364276255","6.253323831384099","","","","","America/Bogota","","","",""
"50674","","CL 31B x CR 102A, Medellin","America/Bogota","-75.621574062604026","6.235933983909932","","","","","America/Bogota","","","",""
"50675","","CL 39D 108-06, Medellin","America/Bogota","-75.621540023192281","6.253218513341079","","","","","America/Bogota","","","",""
"50676","","CL 65 x CR 106  , Medellin","America/Bogota","-75.621541029412498","6.28350422748998","","","","","America/Bogota","","","",""
"50677","","CL 40 108E-91, Medellin","America/Bogota","-75.621512233501903","6.254127257260127","","","","","America/Bogota","","","",""
"50679","","CL 43 107A-18, Medellin","America/Bogota","-75.621469006955721","6.256560305839826","","","","","America/Bogota","","","",""
"50680","","CR 107B 48B-51, Medellin","America/Bogota","-75.621447060106178","6.260321195757983","","","","","America/Bogota","","","",""
"50681","","CL 44 107-47, Medellin","America/Bogota","-75.621386585730107","6.25709340594614","","","","","America/Bogota","","","",""
"50682","","CL 48BD 105-65, Medellin","America/Bogota","-75.621324343532322","6.260233755897599","","","","","America/Bogota","","","",""
"50683","","CL 44 107-38, Medellin","America/Bogota","-75.621311263861529","6.257123115569208","","","","","America/Bogota","","","",""
"50684","","CR 108 x CL 39D, Medellin","America/Bogota","-75.621251461675442","6.254279213008585","","","","","America/Bogota","","","",""
"50685","","CL 38A 108-59, Medellin","America/Bogota","-75.621247619944867","6.250808309817448","","","","","America/Bogota","","","",""
"50686","","CL 31B x CR 102, Medellin","America/Bogota","-75.621229504395714","6.236016438268534","","","","","America/Bogota","","","",""
"50687","","CL 64C x CR 108B  , Medellin","America/Bogota","-75.621152037848759","6.278975585163513","","","","","America/Bogota","","","",""
"50688","","CL 64BC x CR 109B  , Medellin","America/Bogota","-75.621108414759789","6.27890776367692","","","","","America/Bogota","","","",""
"50689","","CL 38A 108-36, Medellin","America/Bogota","-75.621087982002024","6.250939794279869","","","","","America/Bogota","","","",""
"50690","","CL 34B 94-147, Medellin","America/Bogota","-75.620975759540229","6.245466249294426","","","","","America/Bogota","","","",""
"50691","","CR 105B 34B-03, Medellin","America/Bogota","-75.620890910410949","6.245534432499798","","","","","America/Bogota","","","",""
"50692","","CL 40 105-130, Medellin","America/Bogota","-75.62061684991879","6.254662256467777","","","","","America/Bogota","","","",""
"50693","","CL 48CC x  103B  , Medellin","America/Bogota","-75.620597775722402","6.262451227449604","","","","","America/Bogota","","","",""
"50694","","CL 48CC 103B-52, Medellin","America/Bogota","-75.620588600435752","6.262504587087448","","","","","America/Bogota","","","",""
"50695","","CR 108B 35-59, Medellin","America/Bogota","-75.6205078354742","6.248750228300827","","","","","America/Bogota","","","",""
"50696","","CR 108B 35-52, Medellin","America/Bogota","-75.620485841566165","6.248812111740118","","","","","America/Bogota","","","",""
"50697","","CL 64 x CR 117H  , Medellin","America/Bogota","-75.620416443858588","6.279311930632865","","","","","America/Bogota","","","",""
"50698","","CL 34B x CR 94, Medellin","America/Bogota","-75.620397708218093","6.245230720258809","","","","","America/Bogota","","","",""
"50699","","CL 40 105-13, Medellin","America/Bogota","-75.62039755552459","6.25449626940779","","","","","America/Bogota","","","",""
"50700","","CL 18 94-391, Medellin","America/Bogota","-75.620363202655852","6.22321937508228","","","","","America/Bogota","","","",""
"50701","","CL 64 x CR 109B, Medellin","America/Bogota","-75.62034069015705","6.279244398141419","","","","","America/Bogota","","","",""
"50702","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.6203249255461","6.207612131970838","","","","","America/Bogota","","","",""
"50703","","CL 34B 94-57, Medellin","America/Bogota","-75.620277375860084","6.245048409199841","","","","","America/Bogota","","","",""
"50704","","CR 105B 34BB-30, Medellin","America/Bogota","-75.620269241354251","6.246114094474122","","","","","America/Bogota","","","",""
"50705","","CR 105B 34BB-31, Medellin","America/Bogota","-75.620214818059836","6.246176596960709","","","","","America/Bogota","","","",""
"50707","","CL 43 105-30, Medellin","America/Bogota","-75.620166584932278","6.256357677861415","","","","","America/Bogota","","","",""
"50709","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.620113929350012","6.207463652605844","","","","","America/Bogota","","","",""
"50710","","CL 18 x CR 97, Medellin","America/Bogota","-75.620107512775235","6.223059425340381","","","","","America/Bogota","","","",""
"50711","","CL 64BH 106-82, Medellin","America/Bogota","-75.620021365636703","6.282381966917187","","","","","America/Bogota","","","",""
"50712","","CL 38 107-45, Medellin","America/Bogota","-75.62000719901765","6.250882670341454","","","","","America/Bogota","","","",""
"50713","","CL 63 103-24, Medellin","America/Bogota","-75.619991216558986","6.276456456478742","","","","","America/Bogota","","","",""
"50714","","DG 110 con 63, Medellin","America/Bogota","-75.619976761231456","6.276589158544865","","","","","America/Bogota","","","",""
"50715","","CL 64BH x CR 117C, Medellin","America/Bogota","-75.619953006673796","6.282375084310867","","","","","America/Bogota","","","",""
"50716","","CL 62D x CR 108BB, Medellin","America/Bogota","-75.619944401004844","6.276320533359534","","","","","America/Bogota","","","",""
"50717","","CL 37 107-23, Medellin","America/Bogota","-75.619877487678735","6.250560770774581","","","","","America/Bogota","","","",""
"50719","","CR 105 41-07, Medellin","America/Bogota","-75.61958480224213","6.255120415292863","","","","","America/Bogota","","","",""
"50720","","CL 42 x CR 104, Medellin","America/Bogota","-75.619571240950094","6.255671257130616","","","","","America/Bogota","","","",""
"50721","","CL 38A 106A-77, Medellin","America/Bogota","-75.619487153389727","6.251515250919311","","","","","America/Bogota","","","",""
"50722","","CL 38A x CR 106A, Medellin","America/Bogota","-75.619423798314955","6.251597779796082","","","","","America/Bogota","","","",""
"50723","","CR 105 40-20, Medellin","America/Bogota","-75.619421164203118","6.254862195688176","","","","","America/Bogota","","","",""
"50724","","CL 64 x CR 109A, Medellin","America/Bogota","-75.619416915352545","6.279705136239573","","","","","America/Bogota","","","",""
"50725","","CL 64 x CR 109A, Medellin","America/Bogota","-75.619405458849357","6.279771958258184","","","","","America/Bogota","","","",""
"50726","","CL 48CC x CR 103A, Medellin","America/Bogota","-75.619390797001387","6.261656443836038","","","","","America/Bogota","","","",""
"50727","","CL 44 x CR 103A, Medellin","America/Bogota","-75.61934344349126","6.25667746524564","","","","","America/Bogota","","","",""
"50728","","CL 39 x CR 106A, Medellin","America/Bogota","-75.619256807659141","6.252089619455508","","","","","America/Bogota","","","",""
"50729","","CL 42 104-29, Medellin","America/Bogota","-75.619232109531268","6.255625680274438","","","","","America/Bogota","","","",""
"50730","","CL 35D 107-03, Medellin","America/Bogota","-75.619216257403281","6.249547934019931","","","","","America/Bogota","","","",""
"50731","","CL 39 106-78, Medellin","America/Bogota","-75.619204809969972","6.25222797837385","","","","","America/Bogota","","","",""
"50732","","Vda El Yolombo San Cristobal, Medellin","America/Bogota","-75.619193744928282","6.301199020637321","","","","","America/Bogota","","","",""
"50733","","CL 35D 106A-45, Medellin","America/Bogota","-75.619176304884633","6.249593028385985","","","","","America/Bogota","","","",""
"50734","","CL 45A 103-28, Medellin","America/Bogota","-75.61915183809289","6.257865698525961","","","","","America/Bogota","","","",""
"50735","","CL 38 106A-40, Medellin","America/Bogota","-75.619146163774829","6.251269981039846","","","","","America/Bogota","","","",""
"50736","","CL 31B 89E-350, Medellin","America/Bogota","-75.61913882966634","6.235906728844038","","","","","America/Bogota","","","",""
"50737","","CR 107 95A-538, Medellin","America/Bogota","-75.619085781508929","6.301056628944032","","","","","America/Bogota","","","",""
"50738","","CL 45A 103-11, Medellin","America/Bogota","-75.619063292041091","6.257788748804185","","","","","America/Bogota","","","",""
"50739","","CL 38 106A-17, Medellin","America/Bogota","-75.619010392919535","6.251267605585872","","","","","America/Bogota","","","",""
"50740","","CL 31B 89D-361, Medellin","America/Bogota","-75.618954823275914","6.2357811773929","","","","","America/Bogota","","","",""
"50741","","CR 102C 48B-17, Medellin","America/Bogota","-75.618943825711554","6.260570845837498","","","","","America/Bogota","","","",""
"50742","","CL 18 94-146, Medellin","America/Bogota","-75.618871411688218","6.223088024410854","","","","","America/Bogota","","","",""
"50743","","CL 44 103-24, Medellin","America/Bogota","-75.618802325223115","6.257155812362035","","","","","America/Bogota","","","",""
"50744","","CL 18 x CR 93A, Medellin","America/Bogota","-75.618619370020923","6.22295286254677","","","","","America/Bogota","","","",""
"50745","","CL 31B 89E-351, Medellin","America/Bogota","-75.618582627470616","6.235720641528967","","","","","America/Bogota","","","",""
"50746","","CL 65 x CR 108, Medellin","America/Bogota","-75.618564535338805","6.282759139100815","","","","","America/Bogota","","","",""
"50747","","CL 65 x CR 108, Medellin","America/Bogota","-75.618557300964952","6.282705204385191","","","","","America/Bogota","","","",""
"50748","","CR 100 31B-04, Medellin","America/Bogota","-75.618481208491872","6.235808561381664","","","","","America/Bogota","","","",""
"50749","","CL 45 x CR 102B, Medellin","America/Bogota","-75.618412914836185","6.257392015328948","","","","","America/Bogota","","","",""
"50750","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.618362877885588","6.207065466429676","","","","","America/Bogota","","","",""
"50751","","CL 39 103-74, Medellin","America/Bogota","-75.618332145302929","6.252666150631494","","","","","America/Bogota","","","",""
"50752","","CR 102B 47B-53, Medellin","America/Bogota","-75.618241571799857","6.258663290183322","","","","","America/Bogota","","","",""
"50753","","CL 39 x CR 103, Medellin","America/Bogota","-75.6182358856516","6.252605882125714","","","","","America/Bogota","","","",""
"50754","","CL 48A 102A-74, Medellin","America/Bogota","-75.618170817342275","6.259495097528882","","","","","America/Bogota","","","",""
"50755","","CR 102B 47C-44, Medellin","America/Bogota","-75.618168706071373","6.259344495244039","","","","","America/Bogota","","","",""
"50756","","CR 102B 45-26, Medellin","America/Bogota","-75.618139776564504","6.257773706344147","","","","","America/Bogota","","","",""
"50757","","CL 34B 34AA-86, Medellin","America/Bogota","-75.618116419986151","6.244747085781857","","","","","America/Bogota","","","",""
"50758","","CL 62B 108-49, Medellin","America/Bogota","-75.618075170601301","6.275605809109139","","","","","America/Bogota","","","",""
"50759","","VIA LA PISCINA con VIA LAS 3 CRUCES, Medellin","America/Bogota","-75.618009309982469","6.206970152296495","","","","","America/Bogota","","","",""
"50760","","CL 43 102-47, Medellin","America/Bogota","-75.617994488857335","6.256419628356634","","","","","America/Bogota","","","",""
"50761","","CL 48A 102A-55, Medellin","America/Bogota","-75.617979795655401","6.259467379711838","","","","","America/Bogota","","","",""
"50762","","CL 42 x CR 101A, Medellin","America/Bogota","-75.617961708853656","6.255942913142038","","","","","America/Bogota","","","",""
"50763","","CL 40 101A-60, Medellin","America/Bogota","-75.617867363846699","6.254697189081823","","","","","America/Bogota","","","",""
"50764","","CL 34B x CR 92, Medellin","America/Bogota","-75.617858002820597","6.244955966559862","","","","","America/Bogota","","","",""
"50765","","CL 52 102 473, Medellin","America/Bogota","-75.61783338298838","6.265117937550231","","","","","America/Bogota","","","",""
"50766","","CL 52 102 470, Medellin","America/Bogota","-75.617797233099239","6.265175387042127","","","","","America/Bogota","","","",""
"50767","","CL 40 101A-35, Medellin","America/Bogota","-75.61776437057118","6.254619629456634","","","","","America/Bogota","","","",""
"50768","","CL 42 x CR 101A, Medellin","America/Bogota","-75.617718467391654","6.255860821141588","","","","","America/Bogota","","","",""
"50769","","CL 64 x CR 105A, Medellin","America/Bogota","-75.61770407481184","6.280358084892266","","","","","America/Bogota","","","",""
"50770","","CL 62B 108-06, Medellin","America/Bogota","-75.61769529476534","6.27564954347059","","","","","America/Bogota","","","",""
"50771","","CL 64C x CR 103  , Medellin","America/Bogota","-75.617551474120646","6.280308147922276","","","","","America/Bogota","","","",""
"50772","","CR 92 34C-34, Medellin","America/Bogota","-75.61753355970707","6.245033409871281","","","","","America/Bogota","","","",""
"50773","","Area de Expansión Pajarito MZ 999 LT 0038, Medellin","America/Bogota","-75.61721532727303","6.28231470129017","","","","","America/Bogota","","","",""
"50774","","CR 92 x CL 34CC, Medellin","America/Bogota","-75.617098772817783","6.24554107010435","","","","","America/Bogota","","","",""
"50775","","CL 18 93A-25, Medellin","America/Bogota","-75.617061126291475","6.222504412664092","","","","","America/Bogota","","","",""
"50776","","CR 92 34CC-24, Medellin","America/Bogota","-75.617059011603899","6.24541843823674","","","","","America/Bogota","","","",""
"50777","","CR 108 x CL 58  , Medellin","America/Bogota","-75.617061011254691","6.272822364622557","","","","","America/Bogota","","","",""
"50778","","CL 45 101-14, Medellin","America/Bogota","-75.617054087922213","6.257555078775963","","","","","America/Bogota","","","",""
"50779","","CL 18 94-24, Medellin","America/Bogota","-75.617047589241807","6.222616838590395","","","","","America/Bogota","","","",""
"50780","","CL 63 x CR 104C, Medellin","America/Bogota","-75.616946629717631","6.277659251322055","","","","","America/Bogota","","","",""
"50781","","CL 58 x CR 107, Medellin","America/Bogota","-75.61694269770598","6.272496982625175","","","","","America/Bogota","","","",""
"50782","","CR 102 48D-133, Medellin","America/Bogota","-75.616937297592997","6.261310685575208","","","","","America/Bogota","","","",""
"50783","","CR 102 48E-34, Medellin","America/Bogota","-75.616934205438454","6.261186730171174","","","","","America/Bogota","","","",""
"50784","","CL 39 101A-02, Medellin","America/Bogota","-75.616842566376945","6.253762419459544","","","","","America/Bogota","","","",""
"50785","","CL 63 105B-21, Medellin","America/Bogota","-75.616842505942913","6.277459496098309","","","","","America/Bogota","","","",""
"50786","","CL 62 106B-53, Medellin","America/Bogota","-75.616826622269173","6.274618061283563","","","","","America/Bogota","","","",""
"50787","","CL 47A x CR 101, Medellin","America/Bogota","-75.616805560624755","6.2577653846459","","","","","America/Bogota","","","",""
"50788","","CR 107 x  48DD, Medellin","America/Bogota","-75.616789344541118","6.270706842491795","","","","","America/Bogota","","","",""
"50789","","CR 101 x CL 45, Medellin","America/Bogota","-75.616783119622838","6.257287132364937","","","","","America/Bogota","","","",""
"50790","","CL 39 x CR 96, Medellin","America/Bogota","-75.616732367283703","6.253663564608403","","","","","America/Bogota","","","",""
"50791","","CL 62 106B-12, Medellin","America/Bogota","-75.616722391691624","6.27484855472889","","","","","America/Bogota","","","",""
"50792","","Estacion Sabaneta x , Itagui","America/Bogota","-75.616686441389746","6.158300534583755","","","","","America/Bogota","","","",""
"50793","","CL 55 106-52, Medellin","America/Bogota","-75.616672678421793","6.270800119974044","","","","","America/Bogota","","","",""
"50794","","CL 66 x CR 104E, Medellin","America/Bogota","-75.616646373137272","6.283570425509336","","","","","America/Bogota","","","",""
"50795","","CL 66 x CR 104E, Medellin","America/Bogota","-75.616617903064906","6.283524106734222","","","","","America/Bogota","","","",""
"50796","","CL 42 101-28, Medellin","America/Bogota","-75.616612400292624","6.255992113376244","","","","","America/Bogota","","","",""
"50797","","CL 42 x CR 101, Medellin","America/Bogota","-75.616609134448453","6.25588301871394","","","","","America/Bogota","","","",""
"50798","","CR 102 x CL 48FB, Medellin","America/Bogota","-75.616584153786846","6.262615603823038","","","","","America/Bogota","","","",""
"50799","","CR 102 48CB-268, Medellin","America/Bogota","-75.616570405554754","6.262548187663623","","","","","America/Bogota","","","",""
"50800","","CL 65 x CR 105A, Medellin","America/Bogota","-75.616532246778618","6.282263508199637","","","","","America/Bogota","","","",""
"50801","","CL 65 x CR 105A, Medellin","America/Bogota","-75.616520813985233","6.282208478161857","","","","","America/Bogota","","","",""
"50802","","CL 67 x CR 100, Medellin","America/Bogota","-75.616509556005042","6.285998839662621","","","","","America/Bogota","","","",""
"50803","","CL 67 x CR 100, Medellin","America/Bogota","-75.616470617654443","6.285821874437524","","","","","America/Bogota","","","",""
"50804","","CR 101 47C-119, Medellin","America/Bogota","-75.616465975950135","6.259668434425556","","","","","America/Bogota","","","",""
"50805","","CL 44 100-42, Medellin","America/Bogota","-75.616442794502333","6.25709973776953","","","","","America/Bogota","","","",""
"50806","","CR 101 47C-112, Medellin","America/Bogota","-75.616427613145817","6.259572510637628","","","","","America/Bogota","","","",""
"50807","","CL 43 42-17, Medellin","America/Bogota","-75.616377519641361","6.256539026092074","","","","","America/Bogota","","","",""
"50808","","CR 101 x CL 41, Medellin","America/Bogota","-75.61631330659398","6.255452655200003","","","","","America/Bogota","","","",""
"50809","","CL 47B 100C-18, Medellin","America/Bogota","-75.616313511389365","6.258009748848212","","","","","America/Bogota","","","",""
"50810","","CR 101 x CL 41, Medellin","America/Bogota","-75.616258862164841","6.255452086432925","","","","","America/Bogota","","","",""
"50811","","CL 40 97-21, Medellin","America/Bogota","-75.616082822555072","6.254379814153447","","","","","America/Bogota","","","",""
"50812","","CR 92 x CL 34E, Medellin","America/Bogota","-75.61599390970288","6.246928837259165","","","","","America/Bogota","","","",""
"50813","","CL 40 97-32, Medellin","America/Bogota","-75.615992680428917","6.254453523524351","","","","","America/Bogota","","","",""
"50814","","CR 99 x CL 42, Medellin","America/Bogota","-75.61594328832453","6.256149225986454","","","","","America/Bogota","","","",""
"50815","","CL 63 x CR 104, Medellin","America/Bogota","-75.615863014704843","6.277795397207048","","","","","America/Bogota","","","",""
"50816","","CL 39 96-14, Medellin","America/Bogota","-75.615839256132134","6.253888818997277","","","","","America/Bogota","","","",""
"50817","","CR 99 x CL 42, Medellin","America/Bogota","-75.615825055643171","6.256080415920954","","","","","America/Bogota","","","",""
"50818","","CL 63 105-15, Medellin","America/Bogota","-75.615798822848262","6.277626039215564","","","","","America/Bogota","","","",""
"50819","","CR 92 34E-126, Medellin","America/Bogota","-75.61574970433837","6.247016173724638","","","","","America/Bogota","","","",""
"50820","","CL 38 x  96, Medellin","America/Bogota","-75.615717186148089","6.253829370686156","","","","","America/Bogota","","","",""
"50821","","CL 44 99-43, Medellin","America/Bogota","-75.615706361794167","6.2568300957836","","","","","America/Bogota","","","",""
"50822","","CL 31B x CR 89DD, Medellin","America/Bogota","-75.615661003398486","6.234494862939282","","","","","America/Bogota","","","",""
"50823","","CL 31B 89DD-64, Medellin","America/Bogota","-75.615565389025207","6.234596848646159","","","","","America/Bogota","","","",""
"50824","","CL 18 x CR 91, Medellin","America/Bogota","-75.61553065291011","6.222322669305335","","","","","America/Bogota","","","",""
"50825","","CL 48A 100A-08, Medellin","America/Bogota","-75.615321893126023","6.259893662684186","","","","","America/Bogota","","","",""
"50826","","CL 48A 99A-121, Medellin","America/Bogota","-75.615279593420311","6.259780527035915","","","","","America/Bogota","","","",""
"50827","","CR 99EE 48DD-51, Medellin","America/Bogota","-75.615064141186679","6.266619254506885","","","","","America/Bogota","","","",""
